ECONOMY,YEAR,US Dollars at current prices and current exchange rates in millions,US Dollars at current prices and current exchange rates per capita,Percentage of total world,Percentage of Gross Domestic Product
          Angola,1995,2921.64101,241.3561064,0.084978804,58.50151829
          Angola,1996,3102.20101,249.118246,0.077830869,47.53746712
          Angola,1997,3513.86101,274.6869848,0.076581723,45.94256821
          Angola,1998,4627.83101,352.2406505,0.080307941,71.80451479
          Angola,1999,7099.29201,525.4229807,0.099464421,115.1862674
          Angola,2000,7977.91401,572.863732,0.107085771,87.35288765
          Angola,2001,10123.38601,703.5873182,0.135383079,113.2928707
          Angola,2002,13256.84601,890.2903971,0.176729262,115.9652848
          Angola,2003,11987.46818,777.4002913,0.127695786,85.89307727
          Angola,2004,13436.7,842.0325039,0.121044114,67.94713119
          Angola,2005,12132.86307,735.8146411,0.104928265,39.61201345
          Angola,2006,12095.14821,711.0457359,0.084579038,28.94338969
          Angola,2007,11201.80606,639.1766893,0.062576171,18.53104155
          Angola,2008,12880.77707,714.0926253,0.083363793,15.30173059
          Angola,2009,15086.07525,813.041323,0.083621017,19.98348042
          Angola,2010,11858.86407,621.4714786,0.059572339,14.37954277
          Angola,2011,6273.334795,319.7673899,0.030694167,6.211861178
          Anguilla,1980,0,0,0,0
          Anguilla,1981,0,0,0,0
          Anguilla,1982,0,0,0,0
          Anguilla,1983,0,0,0,0
          Anguilla,1984,0,0,0,0
          Anguilla,1985,0,0,0,0
          Anguilla,1986,0,0,0,0
          Anguilla,1987,0,0,0,0
          Anguilla,1988,0,0,0,0
          Anguilla,1989,0,0,0,0
          Anguilla,1990,10.82,1298.607777,0.000519906,19.86806311
          Anguilla,1991,16.935,1953.512516,0.000722342,30.24907383
          Anguilla,1992,32.357,3601.224263,0.001334149,53.18958904
          Anguilla,1993,38.824,4184.973591,0.001488222,58.51884107
          Anguilla,1994,49.968,5232.799246,0.001752154,67.49729838
          Anguilla,1995,67.55,6889.342172,0.001964758,90.39700634
          Anguilla,1996,100.779,10041.7497,0.002528436,127.7180474
          Anguilla,1997,122.024,11911.75322,0.002659413,138.0882686
          Anguilla,1998,150.087,14347.28993,0.002604498,150.2873832
          Anguilla,1999,188.098,17535.00513,0.002635342,177.2713184
          Anguilla,2000,231.139,20883.53813,0.003102528,213.9735651
          Anguilla,2001,265.826,23119.3251,0.003554971,241.2781793
          Anguilla,2002,304.004,25327.33483,0.004052729,268.8802699
          Anguilla,2003,338.378,26966.68792,0.003604551,287.5009755
          Anguilla,2004,430.128,32876.8631,0.003874795,288.6191163
          Anguilla,2005,547.435,40329.67438,0.004734365,322.5229933
          Anguilla,2006,689.432,49217.01885,0.004821065,315.5027797
          Anguilla,2007,808.31,56159.93886,0.004515428,295.2550834
          Anguilla,2008,907.024,61547.39771,0.005870217,312.2803295
          Anguilla,2009,944.486,62735.70242,0.005235217,437.0447137
          Anguilla,2010,969.392,63119.67704,0.004869686,459.0486115
          Anguilla,2011,980.098,62646.08501,0.004795423,464.1183608
          Antigua and Barbuda,1980,23.4,333.2004329,0.003347872,21.26556715
          Antigua and Barbuda,1981,45.8,657.6774509,0.00611344,36.79262124
          Antigua and Barbuda,1982,68.8,999.9563973,0.008775454,49.88184748
          Antigua and Barbuda,1983,73.8,1088.624026,0.008822581,48.15369744
          Antigua and Barbuda,1984,78.2,1172.396216,0.009031132,45.08648302
          Antigua and Barbuda,1985,93.8,1429.572957,0.009497795,46.82196339
          Antigua and Barbuda,1986,116.4,1803.560638,0.010243662,48.96852602
          Antigua and Barbuda,1987,155,2440.560542,0.011592093,54.10611781
          Antigua and Barbuda,1988,187.95,2999.090459,0.012296512,55.49219228
          Antigua and Barbuda,1989,231.06,3715.268845,0.012571823,61.87940765
          Antigua and Barbuda,1990,289.81,4659.174946,0.013925493,74.01223942
          Antigua and Barbuda,1991,344.603,5491.33123,0.014698626,83.88583252
          Antigua and Barbuda,1992,364.251,5709.084355,0.015018858,85.68371668
          Antigua and Barbuda,1993,379.491,5817.02382,0.014546851,83.2880054
          Antigua and Barbuda,1994,404.28,6043.501009,0.014176286,80.78000696
          Antigua and Barbuda,1995,435.766,6348.387285,0.012674683,88.27395225
          Antigua and Barbuda,1996,455.117,6460.141945,0.011418393,84.12686644
          Antigua and Barbuda,1997,478.062,6610.187771,0.01041897,82.44554165
          Antigua and Barbuda,1998,500.836,6750.721121,0.008691136,80.77372725
          Antigua and Barbuda,1999,552.627,7272.843324,0.007742564,84.77656063
          Antigua and Barbuda,2000,595.743,7671.564335,0.007996526,89.69581607
          Antigua and Barbuda,2001,694.195,8768.963557,0.009283678,99.70617336
          Antigua and Barbuda,2002,760.061,9440.930602,0.010132502,106.5262713
          Antigua and Barbuda,2003,926.382,11336.60483,0.009868229,123.0079522
          Antigua and Barbuda,2004,1006.748,12153.21471,0.00906926,123.4673256
          Antigua and Barbuda,2005,1227.712,14630.2493,0.010617584,141.6342607
          Antigua and Barbuda,2006,1586.532,18675.62859,0.011094312,156.9454015
          Antigua and Barbuda,2007,1924.737,22397.5912,0.010752076,166.5910101
          Antigua and Barbuda,2008,2098.925,24158.61926,0.013584146,174.4285846
          Antigua and Barbuda,2009,2179.572,24823.717,0.012081209,192.5820221
          Antigua and Barbuda,2010,2276.251,25659.46342,0.011434619,203.6082247
          Antigua and Barbuda,2011,2335.643,26063.95349,0.011427832,206.3724142
          Argentina,1980,2082.648157,74.03381308,0.297967483,2.757906754
          Argentina,1981,2919.648157,102.2229897,0.389718177,3.737479501
          Argentina,1982,3146.648157,108.501143,0.401355633,3.920681142
          Argentina,1983,3331.648157,113.1367567,0.398289089,3.8354895
          Argentina,1984,3599.648157,120.3906053,0.415714792,3.915506153
          Argentina,1985,4518.648157,148.8638212,0.457539354,5.126037943
          Argentina,1986,5092.648157,165.2867743,0.44817323,4.81017666
          Argentina,1987,5073.648157,162.2539421,0.379446442,4.662813048
          Argentina,1988,6220.648157,196.0547975,0.406982044,4.902385242
          Argentina,1989,7248.648157,225.2030073,0.394394193,9.459301186
          Argentina,1990,9084.648157,278.3078594,0.436521171,6.426914359
          Argentina,1991,11523.64816,348.2140193,0.49152734,6.074376497
          Argentina,1992,16302.84955,486.0715077,0.672201788,7.126038242
          Argentina,1993,18520.3245,545.0033966,0.709930945,7.82258345
          Argentina,1994,22428.05273,651.5927767,0.78645118,8.703314008
          Argentina,1995,27991.04409,803.0674393,0.814147062,10.84518865
          Argentina,1996,33588.53204,951.8639861,0.842699952,12.33776248
          Argentina,1997,42083.51085,1178.31708,0.917175654,14.36270815
          Argentina,1998,47797.05014,1322.748684,0.829434495,15.9804005
          Argentina,1999,61926.42575,1694.709412,0.867618362,21.83084354
          Argentina,2000,67600.50973,1830.468777,0.907386655,23.77404287
          Argentina,2001,79503.53542,2131.341166,1.063224638,29.57378474
          Argentina,2002,43146.38843,1145.763042,0.575191819,42.28306985
          Argentina,2003,48262,1270.010821,0.514108059,37.24040017
          Argentina,2004,52507.30941,1369.489931,0.473010541,34.28949485
          Argentina,2005,55138.7738,1425.46795,0.476854952,30.09822511
          Argentina,2006,60253.34779,1544.013412,0.421340036,28.12066635
          Argentina,2007,67573.61004,1716.457447,0.377483572,25.74714352
          Argentina,2008,77066.31841,1940.518209,0.498769646,23.46233353
          Argentina,2009,79871.26299,1993.667964,0.442720595,25.87007392
          Argentina,2010,87459.12638,2164.166897,0.439346023,23.62078812
          Argentina,2011,95147.7583,2334.080289,0.465538865,21.23993241
          Armenia,1980,_,_,_,_
          Armenia,1981,_,_,_,_
          Armenia,1982,_,_,_,_
          Armenia,1983,_,_,_,_
          Armenia,1984,_,_,_,_
          Armenia,1985,_,_,_,_
          Armenia,1986,_,_,_,_
          Armenia,1987,_,_,_,_
          Armenia,1988,_,_,_,_
          Armenia,1989,_,_,_,_
          Armenia,1990,_,_,_,_
          Armenia,1991,_,_,_,_
          Armenia,1992,30.68,8.892908283,0.001265003,2.607146945
          Armenia,1993,31.48,9.340212493,0.001206708,2.870590666
          Armenia,1994,40.68,12.3627125,0.001426465,3.449737533
          Armenia,1995,66,20.47671658,0.001919675,5.129658635
          Armenia,1996,83.6,26.35407456,0.002097434,5.234936215
          Armenia,1997,103.44,32.99694147,0.00225439,6.312435539
          Armenia,1998,312.67,100.5660479,0.005425843,16.52441404
          Armenia,1999,421.3567053,136.3338618,0.005903406,22.83186603
          Armenia,2000,513.0952053,166.8006693,0.006887163,26.84164825
          Armenia,2001,579.8432946,189.1321688,0.007754418,27.37177494
          Armenia,2002,684.4769946,223.6073221,0.009124879,28.80405369
          Armenia,2003,793.38,259.2275778,0.008451433,28.26337558
          Armenia,2004,1037.93,338.9035242,0.009350162,29.01994373
          Armenia,2005,1298.28,423.4505801,0.011227875,26.49297048
          Armenia,2006,1774.37,578.0000547,0.012407827,27.7920472
          Armenia,2007,2485.76,808.5925975,0.013886095,27.00063716
          Armenia,2008,3520.87,1143.47857,0.022786908,30.19085503
          Armenia,2009,3628.222,1176.092933,0.02011097,41.95476828
          Armenia,2010,4338.181,1403.001288,0.021792609,46.2928153
          Armenia,2011,5045.728454,1627.530438,0.024687736,48.65047028
          Aruba,1980,..,..,..,..
          Aruba,1981,..,..,..,..
          Aruba,1982,..,..,..,..
          Aruba,1983,..,..,..,..
          Aruba,1984,..,..,..,..
          Aruba,1985,..,..,..,..
          Aruba,1986,..,..,..,..
          Aruba,1987,1.087875796,17.59462714,8.14E-05,0.153550498
          Aruba,1988,13.35189243,218.6361727,0.000873539,1.789201663
          Aruba,1989,14.65189243,240.0926233,0.0007972,1.86403792
          Aruba,1990,145.1548924,2335.670144,0.006974754,17.53223377
          Aruba,1991,329.9038924,5103.5533,0.014071653,37.82699711
          Aruba,1992,313.6038924,4592.506406,0.012930568,32.71945052
          Aruba,1993,306.8038924,4227.52115,0.01176057,28.32960675
          Aruba,1994,248.0038924,3230.81593,0.008696384,18.64455974
          Aruba,1995,249.1212109,3101.492858,0.007245936,18.86323889
          Aruba,1996,333.5904846,4015.824009,0.008369425,24.17518087
          Aruba,1997,529.5122723,6217.77894,0.011540286,34.56699371
          Aruba,1998,613.0876913,7061.025848,0.010639068,36.81405459
          Aruba,1999,1288.49162,14568.77524,0.018052374,74.79059994
          Aruba,2000,1160.558659,12856.38421,0.015577922,61.94758877
          Aruba,2001,893.6312849,9675.208524,0.011950799,46.53685723
          Aruba,2002,1225.75419,12957.78035,0.016340737,63.14757208
          Aruba,2003,1385.530726,14302.25266,0.014759283,68.54632652
          Aruba,2004,1540.27933,15551.15128,0.013875561,69.12433153
          Aruba,2005,1986.480447,19668.9022,0.017179617,85.21989215
          Aruba,2006,3041.899441,29616.10189,0.021271416,125.4689243
          Aruba,2007,3283.407821,31503.07336,0.018341961,125.5455087
          Aruba,2008,3574.804469,33876.05395,0.023135969,130.209266
          Aruba,2009,3577.765363,33558.74914,0.019831293,143.001965
          Aruba,2010,3752.793296,34913.60241,0.018851947,152.7850433
          Aruba,2011,4296.592179,39731.38938,0.021022362,153.0518662
          Australia,1980,24775.81454,1684.293178,3.544711608,14.15095678
          Australia,1981,28117.43249,1886.872123,3.753148992,13.79446026
          Australia,1982,26262.52721,1738.128386,3.349790859,13.55740252
          Australia,1983,26458.30515,1725.602786,3.163015346,13.63380076
          Australia,1984,26385.32475,1694.85152,3.047178312,12.66286636
          Australia,1985,26615.78059,1683.255278,2.695002275,14.53181898
          Australia,1986,27310.68135,1699.852996,2.403448244,14.19767234
          Australia,1987,42955.6095,2630.412669,3.21255095,18.71677336
          Australia,1988,68671.66848,4137.820634,4.492801277,23.66964532
          Australia,1989,76911.79618,4563.498924,4.184720391,23.83035467
          Australia,1990,80364.37873,4700.728797,3.861542251,24.53430066
          Australia,1991,81538.43816,4707.589969,3.477923925,24.50021314
          Australia,1992,79665.6154,4544.667919,3.284785825,24.19321115
          Australia,1993,87642.95242,4943.922298,3.35957634,27.36180387
          Australia,1994,101343.8668,5654.776026,3.5536747,27.75010425
          Australia,1995,111310.6058,6143.506465,3.237578505,28.22746111
          Australia,1996,122701.8933,6697.834312,3.078457832,28.03908584
          Australia,1997,106451.276,5746.310221,2.32001838,24.24816492
          Australia,1998,113102.466,6037.000403,1.962696161,28.90504699
          Australia,1999,127144.4636,6710.216113,1.781353759,29.68734448
          Australia,2000,118858.2034,6202.046882,1.595407312,28.9186492
          Australia,2001,121924.6559,6290.551709,1.630535012,31.05739333
          Australia,2002,150335.1905,7668.577809,2.004143912,34.40441772
          Australia,2003,213911.0348,10781.74098,2.278674463,38.11897717
          Australia,2004,284951.3126,14173.98705,2.566975458,41.82249602
          Australia,2005,242167.3576,11868.90093,2.094328469,31.66557127
          Australia,2006,296565.7493,14296.25588,2.073827065,36.07727491
          Australia,2007,386252.3142,18288.47224,2.157704807,38.92923565
          Australia,2008,306174.2251,14231.51573,1.981545415,29.07921884
          Australia,2009,428553.7468,19566.6093,2.375442211,42.77260453
          Australia,2010,497305.2794,22332.34703,2.498185216,39.09800481
          Australia,2011,499662.8209,22103.36834,2.444749792,32.79433299
          Austria,1980,3162.937215,418.9987883,0.452526001,3.882624309
          Austria,1981,2897.513377,384.0635603,0.3867636,4.110106377
          Austria,1982,3030.62264,401.7691498,0.386556554,4.287811701
          Austria,1983,2750.21974,364.4861104,0.328780971,3.846771615
          Austria,1984,2674.104308,354.1409713,0.308825938,3.96735699
          Austria,1985,3580.150463,473.5886181,0.362511015,5.205015585
          Austria,1986,4989.277899,659.0067159,0.439076237,5.080570293
          Austria,1987,6648.266667,876.4620023,0.497208529,5.401231276
          Austria,1988,6816.394747,896.2931755,0.445958395,5.158133342
          Austria,1989,9208.225203,1206.372921,0.501013494,6.980521531
          Austria,1990,10971.67514,1430.370452,0.527193612,6.655502769
          Austria,1991,11510.64346,1491.097694,0.490972641,6.68594078
          Austria,1992,12040.11624,1547.919969,0.496440063,6.235486899
          Austria,1993,12105.76989,1544.177162,0.46404482,6.429699975
          Austria,1994,14804.27371,1875.328636,0.519119455,7.357877335
          Austria,1995,19720.47398,2485.056497,0.573589391,8.265846888
          Austria,1996,19629.37532,2465.858187,0.492479803,8.36395394
          Austria,1997,19521.67329,2448.917205,0.425458882,9.393453407
          Austria,1998,23564.23618,2954.349364,0.408916247,11.04619669
          Austria,1999,23471.08711,2939.509906,0.328840974,11.05585149
          Austria,2000,31164.87723,3893.31649,0.418319238,16.22574034
          Austria,2001,34999.30859,4353.970974,0.468056257,18.25952792
          Austria,2002,44895.47067,5554.267348,0.598509131,21.63149497
          Austria,2003,57636.38343,7085.655065,0.613968116,22.69720995
          Austria,2004,70713.7471,8638.84787,0.637022696,24.26437027
          Austria,2005,82551.38762,10027.86955,0.713926613,27.06748399
          Austria,2006,111072.2713,13425.53836,0.776706963,34.18087197
          Austria,2007,162454.9906,19549.84752,0.907515376,43.31647467
          Austria,2008,148131.0869,17757.67585,0.958697539,35.76543935
          Austria,2009,172635.7946,20626.43259,0.956907638,45.21925384
          Austria,2010,166061.5908,19784.20705,0.8342011,43.81032604
          Austria,2011,148798.5488,17685.83877,0.728041403,35.56174623
          Azerbaijan,1980,_,_,_,_
          Azerbaijan,1981,_,_,_,_
          Azerbaijan,1982,_,_,_,_
          Azerbaijan,1983,_,_,_,_
          Azerbaijan,1984,_,_,_,_
          Azerbaijan,1985,_,_,_,_
          Azerbaijan,1986,_,_,_,_
          Azerbaijan,1987,_,_,_,_
          Azerbaijan,1988,_,_,_,_
          Azerbaijan,1989,_,_,_,_
          Azerbaijan,1990,_,_,_,_
          Azerbaijan,1991,_,_,_,_
          Azerbaijan,1992,0,0,0,0
          Azerbaijan,1993,0,0,0,0
          Azerbaijan,1994,0,0,0,0
          Azerbaijan,1995,330.1,42.51237444,0.009601283,10.72338589
          Azerbaijan,1996,957,121.9837075,0.024010095,30.12698202
          Azerbaijan,1997,2089,263.9728713,0.045528044,52.7214077
          Azerbaijan,1998,3095,388.0562432,0.05370833,69.60693219
          Azerbaijan,1999,3605.32,448.4612614,0.05051223,78.69777216
          Azerbaijan,2000,3735.25,460.5323101,0.050137433,70.84242723
          Azerbaijan,2001,3961.76,483.644926,0.052981805,69.41179015
          Azerbaijan,2002,5354.2,646.6228323,0.071377748,85.85889855
          Azerbaijan,2003,8639.2,1031.33286,0.09202856,118.7288284
          Azerbaijan,2004,11482,1354.062447,0.103435257,132.2748556
          Azerbaijan,2005,11930,1389.1635,0.10317385,90.06813705
          Azerbaijan,2006,11347,1303.995222,0.079347382,54.07986907
          Azerbaijan,2007,6598,747.9867389,0.036858126,19.96403761
          Azerbaijan,2008,6612,739.2996109,0.042792558,13.53494677
          Azerbaijan,2009,7085,781.4392247,0.039271639,15.99596904
          Azerbaijan,2010,7648,832.4097337,0.0384193,14.7653148
          Azerbaijan,2011,9113,979.2582718,0.044588078,14.35616973
          Bahamas,1980,547.28,2598.670465,0.078300141,34.62276561
          Bahamas,1981,581.68,2701.342126,0.077643352,32.08468198
          Bahamas,1982,584.48,2654.458917,0.074550547,32.005136
          Bahamas,1983,578.48,2570.07415,0.069155644,32.276204
          Bahamas,1984,573.58,2494.921683,0.066241388,29.52857178
          Bahamas,1985,543.38,2316.661906,0.055020379,24.08397788
          Bahamas,1986,530.18,2218.428463,0.046657942,20.94437095
          Bahamas,1987,540.98,2224.095117,0.040458646,19.24473162
          Bahamas,1988,577.68,2334.919102,0.037794355,18.42107422
          Bahamas,1989,603.08,2396.30311,0.032813187,16.84712496
          Bahamas,1990,585.78,2287.059595,0.028146976,15.83026615
          Bahamas,1991,584.48,2240.717668,0.024930291,16.07205408
          Bahamas,1992,584.78,2200.398102,0.024111746,16.0906499
          Bahamas,1993,611.88,2260.353674,0.02345491,16.93055307
          Bahamas,1994,635.28,2306.536057,0.022276419,16.67816863
          Bahamas,1995,742.08,2652.426601,0.021584127,18.51234793
          Bahamas,1996,829.88,2925.439849,0.020820792,18.23809965
          Bahamas,1997,1039.88,3620.537782,0.022663333,21.15743723
          Bahamas,1998,1886.889,6493.727867,0.03274367,34.24270173
          Bahamas,1999,2668.789,9077.884131,0.03739099,44.33194855
          Bahamas,2000,3277.889,11012.52474,0.043998377,51.80326182
          Bahamas,2001,3864.789,12814.03221,0.051684983,59.30632853
          Bahamas,2002,4218.489,13794.88295,0.056237392,60.62780472
          Bahamas,2003,4931.749,15898.55932,0.05253516,70.96741533
          Bahamas,2004,5735.499,18223.03242,0.051668073,80.845106
          Bahamas,2005,6789.809,21260.80762,0.058720095,88.10814087
          Bahamas,2006,8281.919,25556.27249,0.057913862,103.9712216
          Bahamas,2007,9904.749,30118.34483,0.055330476,119.0618217
          Bahamas,2008,11417.059,34217.54116,0.073890677,138.5540971
          Bahamas,2009,12290.122,36322.83558,0.068123251,157.4295149
          Bahamas,2010,13431.642,39173.35371,0.067473101,174.401351
          Bahamas,2011,14964.912,43104.68466,0.073220308,185.326645
          Bahrain,1980,60.742,169.6907729,0.008690446,1.84511511
          Bahrain,1981,64.892,174.4061665,0.008661863,1.746117789
          Bahrain,1982,93.352,243.2403559,0.011907067,2.389330316
          Bahrain,1983,157.452,399.4580936,0.01882294,3.933544097
          Bahrain,1984,298.142,736.4640379,0.03443171,7.123212047
          Bahrain,1985,399.472,958.1295616,0.040448859,10.20729909
          Bahrain,1986,367.562,853.1188711,0.032346913,11.2364439
          Bahrain,1987,331.662,743.4000834,0.024804236,9.978989908
          Bahrain,1988,553.732,1198.076956,0.036227572,15.17213516
          Bahrain,1989,734.582,1536.798502,0.039968125,18.75636201
          Bahrain,1990,551.601,1119.113557,0.02650466,12.84813918
          Bahrain,1991,1171.02,2311.140057,0.049948449,25.76230687
          Bahrain,1992,2039.65,3924.698285,0.084099186,42.93374985
          Bahrain,1993,1764.62,3314.699396,0.067642354,33.93204871
          Bahrain,1994,1972.87,3617.761021,0.069179699,35.19272831
          Bahrain,1995,2403.45,4299.022124,0.069906708,40.8143837
          Bahrain,1996,4451.59,7743.053744,0.11168558,72.51767502
          Bahrain,1997,4780.84,8062.315131,0.104194492,74.42144198
          Bahrain,1998,4960.359148,8115.279585,0.086078387,79.66236176
          Bahrain,1999,5414.081346,8638.136057,0.075853827,81.26442008
          Bahrain,2000,5905.835357,9253.995824,0.079272719,73.56953268
          Bahrain,2001,5986.154292,9316.826652,0.080054638,75.10081694
          Bahrain,2002,6203.174992,9661.212939,0.082695578,73.05554165
          Bahrain,2003,6719.928936,10383.6569,0.07158364,68.94115362
          Bahrain,2004,7353.969803,10947.3172,0.066248019,65.45434555
          Bahrain,2005,8276.041819,11418.26972,0.071573437,61.49040824
          Bahrain,2006,11190.66173,13791.62412,0.078254138,70.59568944
          Bahrain,2007,12947.04003,13985.7173,0.072325497,70.0883308
          Bahrain,2008,14741.1842,14007.7523,0.095404262,66.54862042
          Bahrain,2009,14998.1383,12823.54687,0.083133588,77.63537088
          Bahrain,2010,15153.98936,12009.48568,0.076125217,66.04400152
          Bahrain,2011,15934.84043,12039.60638,0.077965973,59.62836216
          Bangladesh,1980,460.99123,5.717761602,0.065954682,2.755602772
          Bangladesh,1981,466.35123,5.626579202,0.062249128,2.748447088
          Bangladesh,1982,473.31123,5.558140694,0.060370947,3.064881624
          Bangladesh,1983,473.71123,5.416330922,0.056630834,3.005680668
          Bangladesh,1984,473.16123,5.267388164,0.054644264,2.561227343
          Bangladesh,1985,466.50123,5.055082811,0.047235957,2.433617218
          Bangladesh,1986,468.94123,4.945307274,0.041268688,2.319217036
          Bangladesh,1987,472.15123,4.846091252,0.035311101,2.055119122
          Bangladesh,1988,473.99123,4.736960132,0.031010582,1.910116406
          Bangladesh,1989,474.24123,4.618559755,0.025803154,1.759410554
          Bangladesh,1990,477.48001,4.536367448,0.022943116,1.697008507
          Bangladesh,1991,478.87045,4.443500128,0.020425643,1.592692558
          Bangladesh,1992,482.5923,4.378225177,0.019898326,1.572446174
          Bangladesh,1993,496.6422,4.408896728,0.019037553,1.567422016
          Bangladesh,1994,507.79,4.413300427,0.017805917,1.507925371
          Bangladesh,1995,600.09,5.107716132,0.017454208,1.584771374
          Bangladesh,1996,831.69,6.93487151,0.020866203,2.089884314
          Bangladesh,1997,1407,11.49787829,0.030664413,3.41759077
          Bangladesh,1998,1833,14.68710564,0.03180852,4.29510181
          Bangladesh,1999,1890.59,14.86139498,0.026488056,4.224016094
          Bangladesh,2000,2161.76,16.68124122,0.029016825,4.754298834
          Bangladesh,2001,2202.2,16.69034024,0.029450682,4.847145738
          Bangladesh,2002,2450.69,18.25244059,0.032670564,5.192716817
          Bangladesh,2003,2875.97,21.06709803,0.030636098,5.563833751
          Bangladesh,2004,3090.68,22.29390593,0.027842299,5.52400728
          Bangladesh,2005,3537.15,25.15970042,0.030590225,6.137891332
          Bangladesh,2006,4187.23,29.41430994,0.029280492,6.942986088
          Bangladesh,2007,4398.78,30.55624915,0.024572717,6.412280106
          Bangladesh,2008,4816.02,33.10473108,0.031169059,6.052713563
          Bangladesh,2009,5278.92,35.90365772,0.029260669,5.92801814
          Bangladesh,2010,6072.07,40.83652551,0.030502704,6.09103519
          Bangladesh,2011,6166,40.9718262,0.030168999,5.683211394
          Barbados,1980,103.73,416.9279249,0.014840801,10.68047142
          Barbados,1981,112.13,449.0300982,0.014967248,10.49000488
          Barbados,1982,116.73,465.4139206,0.014888936,10.45170293
          Barbados,1983,120.43,477.8645885,0.014397065,10.1567439
          Barbados,1984,120.48,475.7467107,0.013913948,9.322156426
          Barbados,1985,125.33,492.61258,0.01269039,9.26645596
          Barbados,1986,133.08,520.7958299,0.011711568,8.961497755
          Barbados,1987,140.18,546.2934817,0.010483739,8.572329771
          Barbados,1988,151.78,589.1600452,0.009930112,8.726148372
          Barbados,1989,160.13,619.2476062,0.008712568,8.325370594
          Barbados,1990,171.33,660.2286696,0.008232479,8.873753723
          Barbados,1991,178.68,686.3042585,0.00762138,9.215772236
          Barbados,1992,193.13,739.5763127,0.007963168,10.34274086
          Barbados,1993,202.53,773.3547168,0.007763488,10.23059632
          Barbados,1994,215.48,820.4479948,0.007555917,10.43941669
          Barbados,1995,227.23,862.6279345,0.006609208,10.54089159
          Barbados,1996,240.53,910.2813005,0.006034638,10.491124
          Barbados,1997,255.28,963.0009657,0.005563619,10.52722737
          Barbados,1998,271.03,1019.135823,0.004703253,9.929111791
          Barbados,1999,288.38,1081.054739,0.00404034,10.09716216
          Barbados,2000,307.78,1150.532128,0.004131263,10.56483309
          Barbados,2001,326.33,1216.777533,0.004364109,11.16975578
          Barbados,2002,343.73,1278.695599,0.004582323,11.62959078
          Barbados,2003,465.43,1727.724592,0.004957965,15.25499836
          Barbados,2004,489.465,1813.189256,0.004409331,15.28145489
          Barbados,2005,617.027,2281.0357,0.005336216,16.74451485
          Barbados,2006,861.755,3179.180409,0.006026086,22.18330888
          Barbados,2007,1199.561,4416.353114,0.006701056,29.71012124
          Barbados,2008,1466.761,5388.937468,0.009492809,36.77890197
          Barbados,2009,1626.461,5963.193401,0.009015355,41.75927186
          Barbados,2010,1706.461,6243.203296,0.008572311,43.06448254
          Barbados,2011,2373.705986,8665.532486,0.011614067,56.76822087
          Belarus,1980,_,_,_,_
          Belarus,1981,_,_,_,_
          Belarus,1982,_,_,_,_
          Belarus,1983,_,_,_,_
          Belarus,1984,_,_,_,_
          Belarus,1985,_,_,_,_
          Belarus,1986,_,_,_,_
          Belarus,1987,_,_,_,_
          Belarus,1988,_,_,_,_
          Belarus,1989,_,_,_,_
          Belarus,1990,_,_,_,_
          Belarus,1991,_,_,_,_
          Belarus,1992,7,0.679712024,0.000288625,0.039368622
          Belarus,1993,24.6,2.388039765,0.00094298,0.1464539
          Belarus,1994,35.1,3.410042449,0.0012308,0.231760912
          Belarus,1995,49.8,4.847078093,0.001448482,0.359722445
          Belarus,1996,154.3,15.0619551,0.00387122,1.064104714
          Belarus,1997,505.9,49.57674066,0.011025676,3.588526687
          Belarus,1998,1319.748425,129.9296331,0.022901934,8.669926862
          Belarus,1999,1155.7,114.3406324,0.016191901,9.52096983
          Belarus,2000,1305.5,129.7996283,0.017523437,12.53144502
          Belarus,2001,1397.2,139.583069,0.018685175,11.3089465
          Belarus,2002,1645.9,165.1948941,0.021941772,11.27720526
          Belarus,2003,1898.6,191.4311327,0.020224723,10.65107099
          Belarus,2004,2057,208.3647771,0.018530424,8.888757111
          Belarus,2005,2382.8,242.5216552,0.020607096,7.887430508
          Belarus,2006,2734.3,279.6716275,0.019120432,7.397634464
          Belarus,2007,4483,460.8239034,0.025043191,9.901550194
          Belarus,2008,6682.7,690.3123641,0.043250125,10.99993724
          Belarus,2009,8536.7,885.9159221,0.047318307,17.32585472
          Belarus,2010,9904.2,1032.179828,0.049753194,18.10218738
          Belarus,2011,12986.9,1358.541781,0.063542292,23.62409161
          Belgium,1980,7305.779052,741.9070484,1.045248372,5.827481768
          Belgium,1981,10088.4,1024.585835,1.346611868,9.745422944
          Belgium,1982,11125.3,1130.413136,1.41903435,12.22169567
          Belgium,1983,12311.3,1251.55742,1.471781001,14.28623951
          Belgium,1984,12032.3,1223.381665,1.389581669,14.604886
          Belgium,1985,18447.2,1874.692014,1.867886076,21.63399208
          Belgium,1986,27394.2,2780.434749,2.410798216,23.09135758
          Belgium,1987,30646.3,3104.507083,2.291966086,20.75309147
          Belgium,1988,39309.1,3972.359988,2.571773463,24.50215381
          Belgium,1989,52824.4,5323.882164,2.874140961,32.54246156
          Belgium,1990,58387.8,5868.699215,2.805558385,28.76837297
          Belgium,1991,70163.1,7032.960534,2.99272257,33.71983781
          Belgium,1992,75678.1,7564.429456,3.120371931,32.60858686
          Belgium,1993,94295.2,9399.363083,3.614573838,42.45238115
          Belgium,1994,105881,10527.53614,3.712771606,43.74051044
          Belgium,1995,112960,11206.4904,3.285552757,39.70148062
          Belgium,1996,123883,12267.83963,3.108090523,44.91915312
