ECONOMY,YEAR,US Dollars at current prices and current exchange rates in millions,US Dollars at current prices and current exchange rates per capita,Percentage of total world,Percentage of Gross Domestic Product
          Bahrain,1982,28.46,74.15610303,0.049018893,0.728429394
          Bahrain,1983,64.1,162.6226647,0.127517138,1.601378049
          Bahrain,1984,140.69,347.5294507,0.24752406,3.361367076
          Bahrain,1985,101.33,243.0389827,0.181380105,2.589181761
          Bahrain,1986,-31.91,-74.06375843,-0.03694212,-0.975495086
          Bahrain,1987,-35.9,-80.4676538,-0.026273193,-1.080153101
          Bahrain,1988,222.07,480.4796358,0.135389085,6.084669216
          Bahrain,1989,180.85,378.351238,0.091673232,4.617711936
          Bahrain,1990,-182.9,-371.075958,-0.08816369,-4.260189259
          Bahrain,1991,619.5,1222.653128,0.402082814,13.62892957
          Bahrain,1992,868.62,1671.400203,0.523641039,18.28407511
          Bahrain,1993,-275,-516.5657955,-0.123143741,-5.288001607
          Bahrain,1994,208.1,381.6044993,0.081289081,3.712158815
          Bahrain,1995,430.59,770.1911571,0.125610216,7.312099473
          Bahrain,1996,2048.2,3562.619801,0.52397096,33.36576414
          Bahrain,1997,329.2553191,555.2497346,0.067490614,5.125387093
          Bahrain,1998,-275,-449.9073191,-0.038937175,-4.416444219
          Bahrain,1999,453.7234043,723.9131162,0.04157113,6.810309445
          Bahrain,2000,363.5638298,569.6769313,0.025958822,4.528947971
          Bahrain,2001,80.31914894,125.0084029,0.009704865,1.007664254
          Bahrain,2002,217.0212766,338.0025178,0.034558915,2.555885806
          Bahrain,2003,516.7002764,798.4070134,0.088030443,5.300935988
          Bahrain,2004,865.3081186,1288.120934,0.116253419,7.7017146
          Bahrain,2005,1048.670213,1446.826828,0.106927828,7.791545874
          Bahrain,2006,2914.893617,3592.380692,0.199193037,18.38845008
          Bahrain,2007,1756.117021,1897.001642,0.088893146,9.506675686
          Bahrain,2008,1793.882979,1704.630244,0.100177433,8.098429259
          Bahrain,2009,257.1808511,219.8920047,0.021470677,1.331253944
          Bahrain,2010,155.8510638,123.5114447,0.011906105,0.679228925
          Bahrain,2011,780.8510638,589.9738683,0.051222756,2.921953957
          Bangladesh,1980,8.51,0.105551143,0.015736433,0.050869036
          Bangladesh,1981,5.36,0.064668993,0.007704443,0.03158923
          Bangladesh,1982,6.96,0.08173197,0.011987755,0.045068815
          Bangladesh,1983,0.4,0.00457353,0.000795739,0.002537986
          Bangladesh,1984,-0.55,-0.006122783,-0.000967647,-0.002977157
          Bangladesh,1985,-6.66,-0.072168838,-0.011921361,-0.034743511
          Bangladesh,1986,2.44,0.025731476,0.002824781,0.012067375
          Bangladesh,1987,3.21,0.032946971,0.002349219,0.013972075
          Bangladesh,1988,1.84,0.01838854,0.00112179,0.007414935
          Bangladesh,1989,0.25,0.00243471,0.000126726,0.000927487
          Bangladesh,1990,3.23878,0.030770495,0.001561196,0.011510926
          Bangladesh,1991,1.39044,0.012902071,0.000902457,0.004624515
          Bangladesh,1992,3.72185,0.033765763,0.002243689,0.012127025
          Bangladesh,1993,14.0499,0.124726731,0.006291481,0.044342029
          Bangladesh,1994,11.1478,0.096887671,0.00435461,0.033104335
          Bangladesh,1995,92.3,0.785619155,0.026925435,0.2437541
          Bangladesh,1996,231.61,1.931231096,0.059250519,0.581993418
          Bangladesh,1997,575.29,4.70121848,0.117922697,1.39737441
          Bangladesh,1998,575.46,4.610933884,0.081479224,1.348422961
          Bangladesh,1999,309.12,2.429905171,0.02832225,0.690645701
          Bangladesh,2000,578.64,4.465080963,0.041315476,1.272586909
          Bangladesh,2001,354.47,2.686506632,0.04283018,0.780205136
          Bangladesh,2002,335.5,2.498763131,0.053425711,0.710884074
          Bangladesh,2003,350.25,2.565656486,0.059672239,0.677591481
          Bangladesh,2004,460.4,3.320989002,0.061854353,0.822878121
          Bangladesh,2005,845.26,6.012323022,0.086187073,1.466749792
          Bangladesh,2006,792.48,5.566986372,0.054155149,1.314037589
          Bangladesh,2007,666.36,4.628888506,0.033730575,0.971380013
          Bangladesh,2008,1086.31,7.467161769,0.060663794,1.36526079
          Bangladesh,2009,700.16,4.76201666,0.058452677,0.786251957
          Bangladesh,2010,913.3,6.142221474,0.069770749,0.916152554
          Bangladesh,2011,1136.4,7.551148767,0.074546278,1.047421575
          Barbados,1980,2.8,11.25420023,0.005177675,0.288299624
          Barbados,1981,8.4,33.63821301,0.012074127,0.785838232
          Barbados,1982,4.6,18.34064966,0.007922941,0.411872128
          Barbados,1983,3.7,14.68154926,0.007360584,0.312048098
          Barbados,1984,0.05,0.197438044,8.80E-05,0.003868757
          Barbados,1985,4.85,19.06304168,0.008681472,0.358591809
          Barbados,1986,7.75,30.32888249,0.008972154,0.521878626
          Barbados,1987,7.1,27.66930889,0.005196091,0.434181348
          Barbados,1988,11.72940931,45.52970957,0.007151051,0.674348175
          Barbados,1989,8.68296392,33.57837146,0.004401412,0.451438784
          Barbados,1990,11.2132828,43.21094252,0.005405163,0.580773419
          Barbados,1991,7.42492125,28.51888892,0.004819101,0.382954909
          Barbados,1992,14.45,55.33515103,0.008711074,0.773844588
          Barbados,1993,9.40211387,35.90168918,0.004210224,0.47493819
          Barbados,1994,12.95,49.30759946,0.005058595,0.627392084
          Barbados,1995,11.80375015,44.81030063,0.003443349,0.547559964
          Barbados,1996,15.83648406,59.93287867,0.004051293,0.690735118
          Barbados,1997,18.20349905,68.66964574,0.003731345,0.750675233
          Barbados,1998,29.16048223,109.650194,0.004128825,1.068286492
          Barbados,1999,37.53950512,140.7249459,0.003439452,1.314385432
          Barbados,2000,54.69694391,204.4661487,0.003905417,1.877523175
          Barbados,2001,86.50491094,322.548439,0.010452283,2.960925226
          Barbados,2002,80.8432538,300.7416077,0.012873646,2.735210658
          Barbados,2003,166.8012886,619.1837402,0.028418006,5.467102216
          Barbados,2004,127.3587685,471.7917534,0.017110544,3.976233795
          Barbados,2005,240.0382492,887.3774013,0.024475539,6.514016451
          Barbados,2006,342.2804952,1262.738765,0.023390182,8.810989141
          Barbados,2007,476.4229037,1754.018157,0.024116121,11.79980195
          Barbados,2008,464.0506149,1704.940168,0.025914399,11.63602801
          Barbados,2009,247.1408165,906.1074849,0.020632487,6.345323094
          Barbados,2010,289.6760481,1059.799467,0.022129547,7.31030426
          Barbados,2011,333.6224932,1217.933716,0.021885177,7.978728405
          Belarus,1980,_,_,_,_
          Belarus,1981,_,_,_,_
          Belarus,1982,_,_,_,_
          Belarus,1983,_,_,_,_
          Belarus,1984,_,_,_,_
          Belarus,1985,_,_,_,_
          Belarus,1986,_,_,_,_
          Belarus,1987,_,_,_,_
          Belarus,1988,_,_,_,_
          Belarus,1989,_,_,_,_
          Belarus,1990,_,_,_,_
          Belarus,1991,_,_,_,_
          Belarus,1992,7,0.679712024,0.004219897,0.039368622
          Belarus,1993,17.6,1.708516255,0.007881199,0.104780026
          Belarus,1994,10.5,1.020098168,0.004101563,0.069330187
          Belarus,1995,14.7,1.430764015,0.004288233,0.106183131
          Belarus,1996,104.5,10.20074082,0.026733212,0.720667159
          Belarus,1997,351.6,34.45578576,0.072070817,2.494022501
          Belarus,1998,190.8449688,18.78874512,0.027021687,1.253732825
          Belarus,1999,444,43.92769817,0.04068025,3.657792338
          Belarus,2000,118.8,11.81171647,0.008482439,1.140356697
          Belarus,2001,95.8,9.57061123,0.011575398,0.775405865
          Belarus,2002,247.1,24.80081314,0.039348713,1.693053903
          Belarus,2003,171.8,17.32216823,0.029269638,0.963791212
          Belarus,2004,163.8,16.59219762,0.022006392,0.707816439
          Belarus,2005,305,31.04293472,0.031099374,1.009596401
          Belarus,2006,354,36.20808109,0.024191049,0.957745163
          Belarus,2007,1805.3,185.5733644,0.091382746,3.987345208
          Belarus,2008,2180.6,225.2525388,0.121773222,3.589337116
          Belarus,2009,1884.4,195.5579982,0.157318648,3.824527117
          Belarus,2010,1402.8,146.1947318,0.10716567,2.563937365
          Belarus,2011,3985.8,416.9490664,0.261463,7.250452713
          Belgium,1980,1544.78,156.8735055,2.856560078,1.232199499
          Belgium,1981,1386.45,140.808952,1.992877837,1.339314623
          Belgium,1982,1472.18,149.5844256,2.53565121,1.61726299
          Belgium,1983,1289.7,131.1099237,2.565660738,1.496589564
          Belgium,1984,389.37,39.58911588,0.685041178,0.472619903
          Belgium,1985,1051.49,106.8574041,1.88216093,1.233137079
          Belgium,1986,729.86,74.07875046,0.844956937,0.615219946
          Belgium,1987,2354.92,238.5562309,1.723433657,1.594707033
          Belgium,1988,5212.47,526.7433562,3.177878794,3.249037542
          Belgium,1989,7020.27,707.5345908,3.558589118,4.324835997
          Belgium,1990,8046.73,808.7963245,3.878782991,3.964720881
          Belgium,1991,9362.56,938.4778463,6.076714242,4.499573204
          Belgium,1992,11285.8,1128.075863,6.803559714,4.86288622
          Belgium,1993,10750,1071.562,4.8138008,4.839727764
          Belgium,1994,8513.58,846.4882378,3.325617939,3.517045881
          Belgium,1995,10688.7,1060.400265,3.11807035,3.756703399
          Belgium,1996,14063.9,1392.714656,3.597829888,5.099476745
          Belgium,1997,11998.3,1186.377429,2.459406373,4.803868065
          Belgium,1998,22690.5,2240.228785,3.212741691,8.877576751
          Belgium,1999,119692.9132,11794.29814,10.96652629,47.03133119
          Belgium,2000,88738.71384,8720.663283,6.336033049,38.13888088
          Belgium,2001,88203.2539,8637.838949,10.65749215,37.93952274
          Belgium,2002,16250.52939,1584.795179,2.587767766,6.428049693
          Belgium,2003,33476.142,3249.130456,5.70334435,10.74067034
          Belgium,2004,43557.8899,4205.650221,5.851965904,12.04289853
          Belgium,2005,34370.49197,3300.345899,3.504592776,9.110717735
          Belgium,2006,58892.96875,5622.24421,4.02452742,14.73060311
          Belgium,2007,93429.30425,8865.305025,4.729311681,20.33996403
          Belgium,2008,193950.2692,18293.4554,10.83094061,38.25295236
          Belgium,2009,61744.01918,5791.612256,5.154683503,13.05707502
          Belgium,2010,81189.86286,7579.29076,6.202428053,17.2984768
          Belgium,2011,89142.35669,8289.184722,5.847616039,17.37803763
          Belize,1980,..,..,..,..
          Belize,1981,-2,-13.57238833,-0.002874792,-1.036806636
          Belize,1982,..,..,..,..
          Belize,1983,..,..,..,..
          Belize,1984,3.2,19.87688753,0.005629945,1.517306781
          Belize,1985,6,36.18992473,0.010739965,2.868068834
          Belize,1986,8.3,48.67920987,0.009608887,3.641948223
          Belize,1987,8,45.66418558,0.005854751,2.893309222
          Belize,1988,14,77.79852405,0.008535359,4.445855827
          Belize,1989,20.2,109.2275664,0.010239421,5.562439763
          Belize,1990,19,99.87331858,0.009158612,4.68615119
          Belize,1991,15.1,77.08211031,0.009800566,3.490119034
          Belize,1992,17.8,88.19215982,0.010730596,3.803418803
          Belize,1993,13.6,65.39656283,0.006090018,2.56371588
          Belize,1994,18.8,87.78770318,0.007343752,3.404255319
          Belize,1995,20.8,94.41199032,0.006067704,3.545948158
          Belize,1996,16.58,73.23224516,0.004241499,2.58537346
          Belize,1997,12,51.62489352,0.002459755,1.833740831
          Belize,1998,19,79.67893582,0.002690205,2.758020032
          Belize,1999,54.7,223.7484201,0.005011734,7.469106302
          Belize,2000,23.34076243,93.17223297,0.001666554,2.806223316
          Belize,2001,61.16297287,238.37593,0.007390248,7.019334695
          Belize,2002,25.46117688,96.9332915,0.00405449,2.731446321
          Belize,2003,-10.92475575,-40.64874145,-0.001861255,-1.106192361
          Belize,2004,111.4961664,405.6544955,0.014979416,10.5663539
          Belize,2005,126.9084659,451.7167506,0.012940242,11.38396716
          Belize,2006,108.8285446,379.1472976,0.00743694,8.967045241
          Belize,2007,143.1404039,488.3271378,0.007245645,11.21131027
          Belize,2008,169.6684495,567.0035774,0.009474949,12.48755792
          Belize,2009,108.84,356.3874027,0.009086479,8.068198666
          Belize,2010,97.2205,311.9771393,0.007427075,6.93936474
          Belize,2011,93.8,295.0353539,0.006153151,6.363627801
          Benin,1980,4.32,1.19648433,0.007988412,0.314370613
          Benin,1981,2.09,0.563543584,0.003004158,0.160775039
          Benin,1982,-0.01,-0.002623759,-1.72E-05,-0.000788709
          Benin,1983,0.01,0.002552361,1.99E-05,0.000912869
          Benin,1984,0.01,0.002482818,1.76E-05,0.000951271
          Benin,1985,-0.09,-0.021738206,-0.0001611,-0.008606973
          Benin,1986,1.1,0.258548434,0.001273467,0.082358415
          Benin,1987,0.1,0.0228756,7.32E-05,0.006400469
          Benin,1988,0,0,0,0
          Benin,1989,62.1,13.42066056,0.031478616,4.134059975
          Benin,1990,62.37672855,13.06828791,0.030067592,3.38104455
          Benin,1991,120.7804131,24.47882615,0.078391813,6.362836412
          Benin,1992,77.57317939,15.18560928,0.046764408,3.454405206
          Benin,1993,1.405550867,0.265671372,0.000629399,0.061791556
          Benin,1994,13.64901253,2.493782455,0.005331647,0.907750967
          Benin,1995,8.013655269,1.418059693,0.002337716,0.369344729
          Benin,1996,13.48836482,2.316798277,0.003450596,0.571270563
          Benin,1997,13.70639866,2.288942183,0.002809532,0.604258199
          Benin,1998,32.71452593,5.315366046,0.004632041,1.332516939
          Benin,1999,39.26431584,6.203407019,0.003597482,1.577581875
          Benin,2000,59.73656415,9.165128188,0.004265251,2.532152067
          Benin,2001,43.8585123,6.525266075,0.005299371,1.754853337
          Benin,2002,13.50812353,1.946980791,0.002151061,0.481117233
          Benin,2003,44.73158981,6.243089972,0.00762094,1.257483873
          Benin,2004,63.84432645,8.629961598,0.008577432,1.576064573
          Benin,2005,53.04397613,6.948606843,0.005408638,1.217158822
          Benin,2006,53.20048194,6.758442856,0.003635524,1.130701235
          Benin,2007,255.2439454,31.46276101,0.012920231,4.630795727
          Benin,2008,169.8350845,20.32497498,0.009484255,2.560239586
          Benin,2009,134.2860652,15.61144388,0.011210838,2.039230563
          Benin,2010,176.8040914,19.97810724,0.013506793,2.695835134
          Benin,2011,118.4658356,13.01833528,0.007771196,1.62393911
          Bermuda,1980,0,0,0,0
          Bermuda,1981,0,0,0,0
          Bermuda,1982,0,0,0,0
          Bermuda,1983,0,0,0,0
          Bermuda,1984,0,0,0,0
          Bermuda,1985,0,0,0,0
          Bermuda,1986,0,0,0,0
          Bermuda,1987,0,0,0,0
          Bermuda,1988,0,0,0,0
          Bermuda,1989,0,0,0,0
          Bermuda,1990,0,0,0,0
          Bermuda,1991,0,0,0,0
          Bermuda,1992,0,0,0,0
          Bermuda,1993,0,0,0,0
          Bermuda,1994,0,0,0,0
          Bermuda,1995,0,0,0,0
          Bermuda,1996,0,0,0,0
          Bermuda,1997,34.7,559.7677045,0.007112791,1.183203594
          Bermuda,1998,102.7,1649.136893,0.014541265,3.280668017
          Bermuda,1999,60.5,967.148909,0.005543142,1.819603597
          Bermuda,2000,66.9,1064.710189,0.004776727,1.901421661
          Bermuda,2001,41.8,662.3146153,0.005050643,1.141434056
          Bermuda,2002,5.4,85.1896258,0.000859907,0.137743506
          Bermuda,2003,12.9,202.6549368,0.002197778,0.309441566
          Bermuda,2004,831.6,13013.06627,0.111724761,18.62727969
          Bermuda,2005,43.7,681.4283487,0.004455878,0.901746747
          Bermuda,2006,261,4057.331178,0.017835774,4.844716623
          Bermuda,2007,617.16,9568.075409,0.031240113,10.5322205
          Bermuda,2008,173.07,2676.740337,0.009664905,2.852231752
          Bermuda,2009,-70.384,-1086.139317,-0.00587599,-1.231494513
          Bermuda,2010,230.73,3552.917263,0.017626415,3.835819691
